Timestamp,Node_ID,Latitude,Longitude,Soil_Moisture,Pore_Water_Pressure,Tilt_X,Tilt_Y,Rainfall_24h
2023-06-07 17:00:00,NODE_09,27.32405,88.62626,38.13,69.68,-0.006,0.0019,11.98
2023-06-07 17:00:00,NODE_10,27.28763,88.57017,37.52,70.17,-0.0192,-0.0003,11.98
2023-06-07 18:00:00,NODE_01,27.29535,88.6231,37.14,70.25,-0.0002,0.0178,11.98
2023-06-07 18:00:00,NODE_02,27.35987,88.66507,37.27,70.18,-0.0098,0.0035,11.98
2023-06-07 18:00:00,NODE_03,27.32649,88.60522,36.95,69.79,-0.0063,-0.0016,11.98
2023-06-07 18:00:00,NODE_04,27.36949,88.5676,37.06,70.17,0.0018,-0.0003,11.98
2023-06-07 18:00:00,NODE_05,27.35503,88.67429,37.55,69.48,-0.0018,-0.0102,11.98
2023-06-07 18:00:00,NODE_06,27.3375,88.61639,36.86,70.52,0.0099,0.0071,11.98
2023-06-07 18:00:00,NODE_07,27.35687,88.65051,37.3,69.89,0.0178,-0.0022,11.98
2023-06-07 18:00:00,NODE_08,27.3729,88.65823,37.98,70.04,-0.0004,-0.0159,11.98
2023-06-07 18:00:00,NODE_09,27.32405,88.62626,36.55,69.3,-0.008,0.0069,11.98
2023-06-07 18:00:00,NODE_10,27.28763,88.57017,37.47,69.95,0.0058,-0.0079,11.98
2023-06-07 19:00:00,NODE_01,27.29535,88.6231,36.89,70.14,0.0182,0.0024,11.98
2023-06-07 19:00:00,NODE_02,27.35987,88.66507,36.67,70.65,-0.0103,0.0162,11.98
2023-06-07 19:00:00,NODE_03,27.32649,88.60522,37.32,70.05,0.0016,0.0057,11.98
2023-06-07 19:00:00,NODE_04,27.36949,88.5676,36.64,70.75,0.0034,-0.0031,11.98
2023-06-07 19:00:00,NODE_05,27.35503,88.67429,36.44,70.06,0.008,-0.0106,11.98
2023-06-07 19:00:00,NODE_06,27.3375,88.61639,37.15,70.53,-0.0082,0.0044,11.98
2023-06-07 19:00:00,NODE_07,27.35687,88.65051,37.14,70.3,-0.0022,-0.001,11.98
2023-06-07 19:00:00,NODE_08,27.3729,88.65823,36.71,70.39,0.005,0.0135,11.98
2023-06-07 19:00:00,NODE_09,27.32405,88.62626,37.02,69.85,0.0062,0.0015,11.98
2023-06-07 19:00:00,NODE_10,27.28763,88.57017,37.85,70.19,0.0087,0.014,11.98
2023-06-07 20:00:00,NODE_01,27.29535,88.6231,37.25,70.25,-0.0152,0.0027,11.98
2023-06-07 20:00:00,NODE_02,27.35987,88.66507,36.7,70.5,0.0049,0.0144,11.98
2023-06-07 20:00:00,NODE_03,27.32649,88.60522,36.88,70.84,-0.0129,0.0054,11.98
2023-06-07 20:00:00,NODE_04,27.36949,88.5676,37.11,71.15,0.0109,0.0043,11.98
2023-06-07 20:00:00,NODE_05,27.35503,88.67429,37.54,70.01,0.0051,0.0109,11.98
2023-06-07 20:00:00,NODE_06,27.3375,88.61639,36.33,69.89,0.0204,0.0152,11.98
2023-06-07 20:00:00,NODE_07,27.35687,88.65051,37.31,70.22,0.0087,-0.0046,11.98
2023-06-07 20:00:00,NODE_08,27.3729,88.65823,36.78,70.35,0.0143,0.0094,11.98
2023-06-07 20:00:00,NODE_09,27.32405,88.62626,36.74,70.54,0.0156,0.0065,11.98
2023-06-07 20:00:00,NODE_10,27.28763,88.57017,36.73,71.15,-0.0079,-0.0087,11.98
2023-06-07 21:00:00,NODE_01,27.29535,88.6231,37.31,69.97,0.0103,-0.0091,11.98
2023-06-07 21:00:00,NODE_02,27.35987,88.66507,36.24,70.55,-0.0018,0.0039,11.98
2023-06-07 21:00:00,NODE_03,27.32649,88.60522,36.92,70.89,-0.0103,-0.0022,11.98
2023-06-07 21:00:00,NODE_04,27.36949,88.5676,36.73,70.31,0.0047,-0.0002,11.98
2023-06-07 21:00:00,NODE_05,27.35503,88.67429,36.28,70.4,0.0183,0.0025,11.98
2023-06-07 21:00:00,NODE_06,27.3375,88.61639,36.97,70.65,0.0134,0.0131,11.98
2023-06-07 21:00:00,NODE_07,27.35687,88.65051,36.4,70.96,0.0087,0.0105,11.98
2023-06-07 21:00:00,NODE_08,27.3729,88.65823,36.93,70.92,0.002,-0.0032,11.98
2023-06-07 21:00:00,NODE_09,27.32405,88.62626,37.23,70.45,-0.0036,-0.0084,11.98
2023-06-07 21:00:00,NODE_10,27.28763,88.57017,35.98,71.28,-0.0019,-0.0069,11.98
2023-06-07 22:00:00,NODE_01,27.29535,88.6231,37.8,71.07,-0.0102,0.0042,11.05
2023-06-07 22:00:00,NODE_02,27.35987,88.66507,36.57,71.07,-0.0003,-0.003,11.05
2023-06-07 22:00:00,NODE_03,27.32649,88.60522,36.9,70.6,0.0005,-0.0109,11.05
2023-06-07 22:00:00,NODE_04,27.36949,88.5676,36.94,70.84,0.0075,-0.0108,11.05
2023-06-07 22:00:00,NODE_05,27.35503,88.67429,37.4,70.84,0.0067,0.0048,11.05
2023-06-07 22:00:00,NODE_06,27.3375,88.61639,36.77,71.29,0.0159,0.0027,11.05
2023-06-07 22:00:00,NODE_07,27.35687,88.65051,36.88,71.13,-0.0015,-0.0144,11.05
2023-06-07 22:00:00,NODE_08,27.3729,88.65823,37.39,70.62,0.0084,-0.0008,11.05
2023-06-07 22:00:00,NODE_09,27.32405,88.62626,36.96,70.98,-0.0072,-0.0122,11.05
2023-06-07 22:00:00,NODE_10,27.28763,88.57017,36.65,71.09,-0.005,0.0058,11.05
2023-06-07 23:00:00,NODE_01,27.29535,88.6231,37.97,71.07,0.001,-0.0013,11.05
2023-06-07 23:00:00,NODE_02,27.35987,88.66507,37.6,71.29,0.0107,-0.0064,11.05
2023-06-07 23:00:00,NODE_03,27.32649,88.60522,36.96,71.16,0.0037,0.0056,11.05
2023-06-07 23:00:00,NODE_04,27.36949,88.5676,37.21,71.01,-0.0042,-0.0065,11.05
2023-06-07 23:00:00,NODE_05,27.35503,88.67429,37.33,70.89,0.0042,0.0024,11.05
2023-06-07 23:00:00,NODE_06,27.3375,88.61639,36.99,71.13,0.0088,0.0228,11.05
2023-06-07 23:00:00,NODE_07,27.35687,88.65051,37.18,71.6,-0.0048,-0.0043,11.05
2023-06-07 23:00:00,NODE_08,27.3729,88.65823,37.87,70.96,0.0014,0.0139,11.05
2023-06-07 23:00:00,NODE_09,27.32405,88.62626,37.63,70.66,-0.0148,0.0048,11.05
2023-06-07 23:00:00,NODE_10,27.28763,88.57017,37.03,70.47,-0.0049,0.0119,11.05
2023-06-08 00:00:00,NODE_01,27.29535,88.6231,37.75,71.03,-0.0024,-0.0061,7.5
2023-06-08 00:00:00,NODE_02,27.35987,88.66507,37.34,71.12,0.0076,-0.003,7.5
2023-06-08 00:00:00,NODE_03,27.32649,88.60522,38.49,70.61,-0.017,0.0061,7.5
2023-06-08 00:00:00,NODE_04,27.36949,88.5676,37.99,71.52,-0.0123,-0.003,7.5
2023-06-08 00:00:00,NODE_05,27.35503,88.67429,37.74,71.6,-0.0031,0.0033,7.5
2023-06-08 00:00:00,NODE_06,27.3375,88.61639,37.87,71.79,-0.0092,0.0094,7.5
2023-06-08 00:00:00,NODE_07,27.35687,88.65051,37.65,71.72,-0.0004,-0.0184,7.5
2023-06-08 00:00:00,NODE_08,27.3729,88.65823,37.88,71.2,-0.0051,-0.0197,7.5
2023-06-08 00:00:00,NODE_09,27.32405,88.62626,36.86,71.47,0.0024,0.0068,7.5
2023-06-08 00:00:00,NODE_10,27.28763,88.57017,37.44,71.73,0.0049,0.0073,7.5
2023-06-08 01:00:00,NODE_01,27.29535,88.6231,37.74,71.6,-0.0096,-0.0078,7.5
2023-06-08 01:00:00,NODE_02,27.35987,88.66507,37.73,71.52,0.0133,0.0054,7.5
2023-06-08 01:00:00,NODE_03,27.32649,88.60522,38.22,71.37,0.005,0.0089,7.5
2023-06-08 01:00:00,NODE_04,27.36949,88.5676,37.91,71.32,0.0028,0.0025,7.5
2023-06-08 01:00:00,NODE_05,27.35503,88.67429,37.5,71.53,-0.0104,-0.0047,7.5
2023-06-08 01:00:00,NODE_06,27.3375,88.61639,37.32,71.92,-0.0166,-0.0035,7.5
2023-06-08 01:00:00,NODE_07,27.35687,88.65051,38.13,71.49,0.0071,-0.0103,7.5
2023-06-08 01:00:00,NODE_08,27.3729,88.65823,37.18,71.35,-0.0014,0.0045,7.5
2023-06-08 01:00:00,NODE_09,27.32405,88.62626,36.99,70.9,0.0123,0.0052,7.5
2023-06-08 01:00:00,NODE_10,27.28763,88.57017,37.26,71.95,0.0052,0.0106,7.5
2023-06-08 02:00:00,NODE_01,27.29535,88.6231,37.72,71.62,-0.0098,0.0267,7.5
2023-06-08 02:00:00,NODE_02,27.35987,88.66507,36.89,71.97,-0.0193,-0.0081,7.5
2023-06-08 02:00:00,NODE_03,27.32649,88.60522,37.76,72.05,-0.0082,0.0031,7.5
2023-06-08 02:00:00,NODE_04,27.36949,88.5676,36.96,72.39,0.0143,0.0001,7.5
2023-06-08 02:00:00,NODE_05,27.35503,88.67429,37.51,71.53,-0.0057,-0.0021,7.5
2023-06-08 02:00:00,NODE_06,27.3375,88.61639,37.18,71.4,0.015,-0.0055,7.5
2023-06-08 02:00:00,NODE_07,27.35687,88.65051,36.73,72.63,-0.0099,0.0032,7.5
2023-06-08 02:00:00,NODE_08,27.3729,88.65823,37.69,71.15,-0.0028,0.0109,7.5
2023-06-08 02:00:00,NODE_09,27.32405,88.62626,38.25,72.02,0.0128,0.0013,7.5
2023-06-08 02:00:00,NODE_10,27.28763,88.57017,37.4,72.09,0.0107,-0.0008,7.5
2023-06-08 03:00:00,NODE_01,27.29535,88.6231,37.27,71.86,0.0028,-0.0026,7.5
2023-06-08 03:00:00,NODE_02,27.35987,88.66507,37.34,72.39,0.0025,0.0076,7.5
2023-06-08 03:00:00,NODE_03,27.32649,88.60522,37.07,71.94,0.0128,-0.0117,7.5
2023-06-08 03:00:00,NODE_04,27.36949,88.5676,36.71,72.1,-0.0065,0.0021,7.5
2023-06-08 03:00:00,NODE_05,27.35503,88.67429,37.41,71.85,-0.007,0.0116,7.5
2023-06-08 03:00:00,NODE_06,27.3375,88.61639,37.29,71.96,-0.015,0.0124,7.5
2023-06-08 03:00:00,NODE_07,27.35687,88.65051,36.75,72.3,-0.012,0.0034,7.5
2023-06-08 03:00:00,NODE_08,27.3729,88.65823,37.51,71.94,0.0057,-0.0009,7.5
2023-06-08 03:00:00,NODE_09,27.32405,88.62626,37.24,71.69,0.0138,-0.0032,7.5
2023-06-08 03:00:00,NODE_10,27.28763,88.57017,37.32,72.27,0.0105,-0.0007,7.5
2023-06-08 04:00:00,NODE_01,27.29535,88.6231,37.09,72.42,0.01,-0.0146,7.5
2023-06-08 04:00:00,NODE_02,27.35987,88.66507,36.85,72.24,0.0069,0.0213,7.5
2023-06-08 04:00:00,NODE_03,27.32649,88.60522,36.92,72.23,-0.0035,0.0069,7.5
2023-06-08 04:00:00,NODE_04,27.36949,88.5676,37.42,72.25,-0.0073,-0.0152,7.5
2023-06-08 04:00:00,NODE_05,27.35503,88.67429,37.46,72.47,-0.0256,0.0141,7.5
2023-06-08 04:00:00,NODE_06,27.3375,88.61639,37.36,72.07,0.0158,-0.0079,7.5
2023-06-08 04:00:00,NODE_07,27.35687,88.65051,36.49,72.25,0.0148,-0.0031,7.5
2023-06-08 04:00:00,NODE_08,27.3729,88.65823,36.31,72.12,0.0011,0.0065,7.5
2023-06-08 04:00:00,NODE_09,27.32405,88.62626,36.64,72.49,0.0042,0.0021,7.5
2023-06-08 04:00:00,NODE_10,27.28763,88.57017,37.14,72.27,-0.0017,0.0201,7.5
2023-06-08 05:00:00,NODE_01,27.29535,88.6231,37.19,72.04,-0.0013,-0.007,7.5
2023-06-08 05:00:00,NODE_02,27.35987,88.66507,37.42,72.23,-0.0153,-0.0006,7.5
2023-06-08 05:00:00,NODE_03,27.32649,88.60522,37.41,71.5,-0.0112,-0.0,7.5
2023-06-08 05:00:00,NODE_04,27.36949,88.5676,36.31,72.95,0.0122,0.0067,7.5
2023-06-08 05:00:00,NODE_05,27.35503,88.67429,37.42,72.58,-0.0101,-0.0122,7.5
2023-06-08 05:00:00,NODE_06,27.3375,88.61639,36.53,71.98,0.0067,-0.0041,7.5
2023-06-08 05:00:00,NODE_07,27.35687,88.65051,37.42,71.98,-0.0073,0.0112,7.5
2023-06-08 05:00:00,NODE_08,27.3729,88.65823,37.43,72.67,-0.0079,0.001,7.5
2023-06-08 05:00:00,NODE_09,27.32405,88.62626,36.96,71.97,0.0009,0.0038,7.5
2023-06-08 05:00:00,NODE_10,27.28763,88.57017,36.57,72.38,0.0284,0.0169,7.5
2023-06-08 06:00:00,NODE_01,27.29535,88.6231,36.66,72.94,0.0007,-0.0005,7.5
2023-06-08 06:00:00,NODE_02,27.35987,88.66507,36.81,72.39,-0.0065,-0.0134,7.5
2023-06-08 06:00:00,NODE_03,27.32649,88.60522,36.54,72.48,0.0008,-0.0048,7.5
2023-06-08 06:00:00,NODE_04,27.36949,88.5676,36.9,72.64,-0.0046,0.0,7.5
2023-06-08 06:00:00,NODE_05,27.35503,88.67429,36.81,72.16,0.016,-0.0021,7.5
2023-06-08 06:00:00,NODE_06,27.3375,88.61639,36.29,72.13,-0.0008,-0.0024,7.5
2023-06-08 06:00:00,NODE_07,27.35687,88.65051,36.44,71.99,0.0035,0.0135,7.5
2023-06-08 06:00:00,NODE_08,27.3729,88.65823,35.69,72.14,-0.0022,-0.0078,7.5
2023-06-08 06:00:00,NODE_09,27.32405,88.62626,36.26,72.97,0.0128,0.0044,7.5
2023-06-08 06:00:00,NODE_10,27.28763,88.57017,37.08,72.35,0.0155,0.0071,7.5
2023-06-08 07:00:00,NODE_01,27.29535,88.6231,36.22,72.38,0.0057,0.0055,7.5
2023-06-08 07:00:00,NODE_02,27.35987,88.66507,37.0,72.74,-0.0084,-0.0134,7.5
2023-06-08 07:00:00,NODE_03,27.32649,88.60522,36.25,72.87,-0.0092,-0.0029,7.5
2023-06-08 07:00:00,NODE_04,27.36949,88.5676,37.15,72.93,-0.0041,0.0255,7.5
2023-06-08 07:00:00,NODE_05,27.35503,88.67429,37.19,72.49,0.0037,0.0084,7.5
2023-06-08 07:00:00,NODE_06,27.3375,88.61639,36.52,72.49,0.0044,0.0036,7.5
2023-06-08 07:00:00,NODE_07,27.35687,88.65051,36.38,72.17,-0.002,-0.0007,7.5
2023-06-08 07:00:00,NODE_08,27.3729,88.65823,36.92,72.5,-0.0153,-0.0081,7.5
2023-06-08 07:00:00,NODE_09,27.32405,88.62626,36.39,72.28,-0.0111,0.0261,7.5
2023-06-08 07:00:00,NODE_10,27.28763,88.57017,36.72,72.64,-0.0066,0.0111,7.5
2023-06-08 08:00:00,NODE_01,27.29535,88.6231,36.17,72.75,-0.0097,0.0055,7.5
2023-06-08 08:00:00,NODE_02,27.35987,88.66507,36.03,72.71,0.0002,0.0078,7.5
2023-06-08 08:00:00,NODE_03,27.32649,88.60522,37.08,73.06,0.0127,-0.0069,7.5
2023-06-08 08:00:00,NODE_04,27.36949,88.5676,36.98,72.74,-0.0037,-0.0039,7.5
2023-06-08 08:00:00,NODE_05,27.35503,88.67429,36.37,73.01,-0.0038,0.0188,7.5
2023-06-08 08:00:00,NODE_06,27.3375,88.61639,36.55,72.69,0.0047,-0.0019,7.5
2023-06-08 08:00:00,NODE_07,27.35687,88.65051,35.69,72.46,-0.0016,0.0025,7.5
2023-06-08 08:00:00,NODE_08,27.3729,88.65823,36.08,73.19,-0.0018,0.0071,7.5
2023-06-08 08:00:00,NODE_09,27.32405,88.62626,35.75,72.17,-0.0044,-0.0092,7.5
2023-06-08 08:00:00,NODE_10,27.28763,88.57017,36.97,73.11,0.0013,0.0086,7.5
2023-06-08 09:00:00,NODE_01,27.29535,88.6231,36.42,73.66,0.0074,0.0068,7.5
2023-06-08 09:00:00,NODE_02,27.35987,88.66507,36.19,72.95,0.0163,-0.0006,7.5
2023-06-08 09:00:00,NODE_03,27.32649,88.60522,36.15,73.36,0.0,0.0089,7.5
2023-06-08 09:00:00,NODE_04,27.36949,88.5676,36.46,72.71,-0.0006,0.0032,7.5
2023-06-08 09:00:00,NODE_05,27.35503,88.67429,36.6,73.13,0.004,0.0178,7.5
2023-06-08 09:00:00,NODE_06,27.3375,88.61639,36.75,73.11,-0.002,-0.0132,7.5
2023-06-08 09:00:00,NODE_07,27.35687,88.65051,36.06,73.29,0.0143,-0.0045,7.5
2023-06-08 09:00:00,NODE_08,27.3729,88.65823,36.45,73.05,0.0,-0.0064,7.5
2023-06-08 09:00:00,NODE_09,27.32405,88.62626,35.85,72.85,0.0171,0.0323,7.5
2023-06-08 09:00:00,NODE_10,27.28763,88.57017,36.5,73.26,-0.0199,-0.0121,7.5
2023-06-08 10:00:00,NODE_01,27.29535,88.6231,36.0,73.55,0.0082,-0.0064,7.5
2023-06-08 10:00:00,NODE_02,27.35987,88.66507,35.6,72.7,0.0202,0.0088,7.5
2023-06-08 10:00:00,NODE_03,27.32649,88.60522,36.7,73.15,-0.0015,-0.0142,7.5
2023-06-08 10:00:00,NODE_04,27.36949,88.5676,36.28,73.07,-0.0157,0.0283,7.5
2023-06-08 10:00:00,NODE_05,27.35503,88.67429,36.17,72.86,-0.0195,-0.008,7.5
2023-06-08 10:00:00,NODE_06,27.3375,88.61639,35.57,73.46,0.0143,0.0116,7.5
2023-06-08 10:00:00,NODE_07,27.35687,88.65051,36.34,73.15,-0.0009,0.0063,7.5
2023-06-08 10:00:00,NODE_08,27.3729,88.65823,36.2,73.26,0.0181,-0.0152,7.5
2023-06-08 10:00:00,NODE_09,27.32405,88.62626,35.83,73.32,-0.0107,-0.0126,7.5
2023-06-08 10:00:00,NODE_10,27.28763,88.57017,35.86,73.53,0.0003,-0.0004,7.5
2023-06-08 11:00:00,NODE_01,27.29535,88.6231,35.97,73.35,0.026,0.0034,4.61
2023-06-08 11:00:00,NODE_02,27.35987,88.66507,35.67,73.52,-0.0081,-0.0053,4.61
2023-06-08 11:00:00,NODE_03,27.32649,88.60522,35.27,73.27,0.0059,-0.0099,4.61
2023-06-08 11:00:00,NODE_04,27.36949,88.5676,36.73,74.05,-0.0054,0.0019,4.61
2023-06-08 11:00:00,NODE_05,27.35503,88.67429,35.61,73.52,0.0028,0.0128,4.61
2023-06-08 11:00:00,NODE_06,27.3375,88.61639,35.7,73.41,0.0139,-0.004,4.61
2023-06-08 11:00:00,NODE_07,27.35687,88.65051,35.93,72.92,-0.0036,-0.0119,4.61
2023-06-08 11:00:00,NODE_08,27.3729,88.65823,35.82,73.34,0.0135,0.0012,4.61
2023-06-08 11:00:00,NODE_09,27.32405,88.62626,36.28,73.29,-0.0003,0.0039,4.61
2023-06-08 11:00:00,NODE_10,27.28763,88.57017,36.35,73.0,0.0167,0.015,4.61
2023-06-08 12:00:00,NODE_01,27.29535,88.6231,35.94,73.14,-0.0038,-0.0088,4.61
2023-06-08 12:00:00,NODE_02,27.35987,88.66507,35.56,72.89,0.0053,0.0083,4.61
2023-06-08 12:00:00,NODE_03,27.32649,88.60522,35.88,73.03,-0.01,-0.0033,4.61
2023-06-08 12:00:00,NODE_04,27.36949,88.5676,34.74,73.7,0.0023,-0.0007,4.61
2023-06-08 12:00:00,NODE_05,27.35503,88.67429,35.74,73.14,0.0128,0.0006,4.61
2023-06-08 12:00:00,NODE_06,27.3375,88.61639,36.14,73.59,0.0016,0.0202,4.61
2023-06-08 12:00:00,NODE_07,27.35687,88.65051,35.63,73.17,-0.0027,0.018,4.61
2023-06-08 12:00:00,NODE_08,27.3729,88.65823,35.85,73.45,-0.0103,-0.0051,4.61
2023-06-08 12:00:00,NODE_09,27.32405,88.62626,35.85,73.5,0.0063,-0.0119,4.61
2023-06-08 12:00:00,NODE_10,27.28763,88.57017,35.78,73.04,0.0278,0.0072,4.61
2023-06-08 13:00:00,NODE_01,27.29535,88.6231,35.43,73.35,-0.0046,-0.0062,5.18
2023-06-08 13:00:00,NODE_02,27.35987,88.66507,35.29,73.18,0.0056,-0.0016,5.18
2023-06-08 13:00:00,NODE_03,27.32649,88.60522,36.41,73.48,-0.0129,0.0161,5.18
2023-06-08 13:00:00,NODE_04,27.36949,88.5676,35.39,73.69,0.0022,-0.0099,5.18
2023-06-08 13:00:00,NODE_05,27.35503,88.67429,35.78,73.89,-0.0012,0.0104,5.18
2023-06-08 13:00:00,NODE_06,27.3375,88.61639,36.37,73.38,-0.006,0.003,5.18
2023-06-08 13:00:00,NODE_07,27.35687,88.65051,34.95,73.21,-0.005,0.0114,5.18
2023-06-08 13:00:00,NODE_08,27.3729,88.65823,35.54,73.95,0.002,-0.012,5.18
2023-06-08 13:00:00,NODE_09,27.32405,88.62626,35.83,73.48,0.0008,0.0031,5.18
2023-06-08 13:00:00,NODE_10,27.28763,88.57017,35.9,73.53,-0.0012,-0.0006,5.18
2023-06-08 14:00:00,NODE_01,27.29535,88.6231,35.79,73.62,0.0077,-0.0092,5.18
2023-06-08 14:00:00,NODE_02,27.35987,88.66507,35.0,73.41,0.0039,-0.0073,5.18
2023-06-08 14:00:00,NODE_03,27.32649,88.60522,35.5,73.25,0.0041,0.0105,5.18
2023-06-08 14:00:00,NODE_04,27.36949,88.5676,35.82,73.4,0.0116,0.0153,5.18
2023-06-08 14:00:00,NODE_05,27.35503,88.67429,35.47,73.74,-0.0177,0.0079,5.18
2023-06-08 14:00:00,NODE_06,27.3375,88.61639,35.09,73.73,0.0131,0.0127,5.18
2023-06-08 14:00:00,NODE_07,27.35687,88.65051,35.35,73.61,-0.0067,-0.012,5.18
2023-06-08 14:00:00,NODE_08,27.3729,88.65823,35.77,73.52,0.0022,0.0007,5.18
2023-06-08 14:00:00,NODE_09,27.32405,88.62626,35.47,73.08,0.0115,0.0098,5.18
2023-06-08 14:00:00,NODE_10,27.28763,88.57017,35.77,73.42,0.0033,0.0151,5.18
2023-06-08 15:00:00,NODE_01,27.29535,88.6231,36.04,73.69,0.0082,-0.0119,9.41
2023-06-08 15:00:00,NODE_02,27.35987,88.66507,35.32,74.03,0.004,-0.004,9.41
2023-06-08 15:00:00,NODE_03,27.32649,88.60522,35.78,73.15,-0.011,-0.0164,9.41
2023-06-08 15:00:00,NODE_04,27.36949,88.5676,35.75,74.04,0.0184,-0.0116,9.41
2023-06-08 15:00:00,NODE_05,27.35503,88.67429,36.05,73.32,-0.0041,-0.0126,9.41
2023-06-08 15:00:00,NODE_06,27.3375,88.61639,35.59,73.58,-0.0202,0.0063,9.41
2023-06-08 15:00:00,NODE_07,27.35687,88.65051,35.95,73.18,-0.005,-0.0079,9.41
2023-06-08 15:00:00,NODE_08,27.3729,88.65823,36.76,73.28,-0.0023,0.0077,9.41
2023-06-08 15:00:00,NODE_09,27.32405,88.62626,36.22,73.64,0.0153,0.0003,9.41
2023-06-08 15:00:00,NODE_10,27.28763,88.57017,35.84,73.87,0.0061,0.0037,9.41
2023-06-08 16:00:00,NODE_01,27.29535,88.6231,36.11,73.73,-0.0054,0.0106,12.7
2023-06-08 16:00:00,NODE_02,27.35987,88.66507,35.67,73.36,0.003,-0.012,12.7
2023-06-08 16:00:00,NODE_03,27.32649,88.60522,36.13,73.46,-0.011,0.0135,12.7
2023-06-08 16:00:00,NODE_04,27.36949,88.5676,37.1,73.44,0.0151,0.0043,12.7
2023-06-08 16:00:00,NODE_05,27.35503,88.67429,36.95,73.59,0.0128,0.0055,12.7
2023-06-08 16:00:00,NODE_06,27.3375,88.61639,36.75,73.58,0.0044,0.0132,12.7
2023-06-08 16:00:00,NODE_07,27.35687,88.65051,36.2,73.62,0.0166,0.0042,12.7
2023-06-08 16:00:00,NODE_08,27.3729,88.65823,36.06,73.86,-0.0017,0.0002,12.7
2023-06-08 16:00:00,NODE_09,27.32405,88.62626,36.25,73.53,0.0048,0.0097,12.7
2023-06-08 16:00:00,NODE_10,27.28763,88.57017,36.64,73.5,0.0198,0.0076,12.7
2023-06-08 17:00:00,NODE_01,27.29535,88.6231,37.88,73.84,-0.004,0.0069,12.7
2023-06-08 17:00:00,NODE_02,27.35987,88.66507,36.88,73.36,0.0169,0.0199,12.7
2023-06-08 17:00:00,NODE_03,27.32649,88.60522,37.74,74.34,0.0084,0.0135,12.7
2023-06-08 17:00:00,NODE_04,27.36949,88.5676,37.29,73.46,0.0091,-0.0047,12.7
2023-06-08 17:00:00,NODE_05,27.35503,88.67429,37.29,73.68,0.0026,0.0101,12.7
2023-06-08 17:00:00,NODE_06,27.3375,88.61639,37.07,74.37,0.0074,0.0057,12.7
2023-06-08 17:00:00,NODE_07,27.35687,88.65051,37.57,73.69,0.0071,-0.0034,12.7
2023-06-08 17:00:00,NODE_08,27.3729,88.65823,36.03,73.59,-0.0035,-0.0107,12.7
2023-06-08 17:00:00,NODE_09,27.32405,88.62626,37.01,73.39,0.0139,-0.0042,12.7
2023-06-08 17:00:00,NODE_10,27.28763,88.57017,37.25,74.35,-0.0098,0.0037,12.7
2023-06-08 18:00:00,NODE_01,27.29535,88.6231,37.3,73.9,0.0054,0.0098,12.7
2023-06-08 18:00:00,NODE_02,27.35987,88.66507,37.75,73.48,0.011,-0.001,12.7
2023-06-08 18:00:00,NODE_03,27.32649,88.60522,37.19,73.91,0.0053,-0.0117,12.7
2023-06-08 18:00:00,NODE_04,27.36949,88.5676,37.56,73.87,-0.0015,-0.0019,12.7
2023-06-08 18:00:00,NODE_05,27.35503,88.67429,36.32,73.99,-0.0142,-0.0002,12.7
2023-06-08 18:00:00,NODE_06,27.3375,88.61639,37.2,73.21,-0.0083,0.0024,12.7
2023-06-08 18:00:00,NODE_07,27.35687,88.65051,37.86,73.45,-0.0035,0.0054,12.7
2023-06-08 18:00:00,NODE_08,27.3729,88.65823,37.34,73.82,0.0187,0.0048,12.7
2023-06-08 18:00:00,NODE_09,27.32405,88.62626,37.67,73.77,-0.0093,-0.0205,12.7
2023-06-08 18:00:00,NODE_10,27.28763,88.57017,37.16,73.85,0.0266,0.0054,12.7
2023-06-08 19:00:00,NODE_01,27.29535,88.6231,36.65,73.65,-0.0083,0.0004,12.7
2023-06-08 19:00:00,NODE_02,27.35987,88.66507,36.68,74.24,-0.0106,0.0064,12.7
2023-06-08 19:00:00,NODE_03,27.32649,88.60522,37.28,74.17,-0.0125,-0.0252,12.7
2023-06-08 19:00:00,NODE_04,27.36949,88.5676,37.21,74.75,-0.0062,-0.0142,12.7
2023-06-08 19:00:00,NODE_05,27.35503,88.67429,37.99,74.01,0.0237,-0.0025,12.7
2023-06-08 19:00:00,NODE_06,27.3375,88.61639,37.41,73.46,0.0097,0.0109,12.7
2023-06-08 19:00:00,NODE_07,27.35687,88.65051,37.1,74.31,0.0098,-0.0036,12.7
2023-06-08 19:00:00,NODE_08,27.3729,88.65823,37.12,74.08,-0.0042,0.0104,12.7
2023-06-08 19:00:00,NODE_09,27.32405,88.62626,37.2,73.82,-0.0016,0.0063,12.7
2023-06-08 19:00:00,NODE_10,27.28763,88.57017,36.46,74.68,-0.0032,0.0061,12.7
2023-06-08 20:00:00,NODE_01,27.29535,88.6231,36.71,74.05,-0.0041,0.0078,12.7
2023-06-08 20:00:00,NODE_02,27.35987,88.66507,36.58,73.02,0.008,-0.0054,12.7
2023-06-08 20:00:00,NODE_03,27.32649,88.60522,36.64,74.08,-0.0062,-0.0007,12.7
2023-06-08 20:00:00,NODE_04,27.36949,88.5676,36.92,74.87,0.0002,0.0134,12.7
2023-06-08 20:00:00,NODE_05,27.35503,88.67429,37.01,73.86,-0.0125,-0.0157,12.7
2023-06-08 20:00:00,NODE_06,27.3375,88.61639,37.75,74.27,-0.0003,0.0249,12.7
2023-06-08 20:00:00,NODE_07,27.35687,88.65051,37.42,73.89,-0.0159,0.0152,12.7
